DATE,T2M,PRECTOT,RH2M
3/20/2014,26.13,14.64,85.55
3/21/2014,26.14,23.86,83.68
3/22/2014,26.53,6.36,76.65
3/23/2014,27.17,2.13,77.67
3/24/2014,27.03,0.64,79.49
3/25/2014,26.6,0.88,82.61
3/26/2014,27.28,1.81,78.3
3/27/2014,26.72,1.29,84.94
3/28/2014,26.89,3.77,80.3
3/29/2014,26.83,0.24,77.5
3/30/2014,26.84,5.36,81.72
3/31/2014,26.67,2.8,84.89
4/1/2014,27.02,2.65,80
4/2/2014,26.57,6.94,81.95
4/3/2014,27.41,8.4,78.38
4/4/2014,27.08,6.38,81.22
4/5/2014,25.89,13.76,88.26
4/6/2014,26.01,10.02,85.16
4/7/2014,25.13,72.55,90.97
4/8/2014,25.53,14.45,86.86
4/9/2014,25.56,6.08,87.94
4/10/2014,25.9,1.31,81.6
4/11/2014,26.23,4,82.61
4/12/2014,26.42,6.33,83.8
4/13/2014,25.72,10.54,86.9
4/14/2014,25.83,9.35,84.35
4/15/2014,25.55,13.65,86.05
4/16/2014,26.35,2.21,82.05
4/17/2014,26.53,3.82,81.97
4/18/2014,26.34,2.18,84.61
4/19/2014,26.95,4.85,84.16
4/20/2014,27.1,3.02,80.23
4/21/2014,27.8,0.36,76.43
4/22/2014,27.56,1.47,79.67
4/23/2014,27.36,3.1,79.35
4/24/2014,26.99,0.58,82.21
4/25/2014,27.36,0.82,79.79
4/26/2014,27.79,2.3,77.96
4/27/2014,28.03,1.91,78
4/28/2014,27.81,8.32,79.14
4/29/2014,26.9,1.14,80.45
4/30/2014,28.03,3.56,76.71
5/1/2014,27.28,1.82,81.7
5/2/2014,26.97,10.14,82.47
5/3/2014,26.76,3.56,81.48
5/4/2014,26.84,0.77,79.75
5/5/2014,27.03,1.85,79.33
5/6/2014,27.16,1.61,83.56
5/7/2014,27.51,2.63,82.67
5/8/2014,27.48,0.51,80.39
5/9/2014,27.37,1.7,82.7
5/10/2014,26.9,2.45,82.99
5/11/2014,26.98,4.64,83.23
5/12/2014,26.47,10.14,86.3
5/13/2014,25.67,2.51,88.23
5/14/2014,26.61,1.87,81.59
5/15/2014,26.69,2.09,82.33
5/16/2014,26.42,2.85,83.33
5/17/2014,26.57,0.97,83.25
5/18/2014,26.72,1.33,81.81
5/19/2014,26.3,7.9,86.56
5/20/2014,25.79,5.83,85.75
5/21/2014,26.09,2.14,82.38
5/22/2014,25.89,5.14,85.92
5/23/2014,26.5,14.46,83.86
5/24/2014,25.87,12.56,84.29
5/25/2014,25.9,3.88,86.67
5/26/2014,26.72,1.76,84.96
5/27/2014,27.01,0.19,81.55
5/28/2014,26.51,5.52,87.56
5/29/2014,26.26,2.39,85.16
5/30/2014,26.41,0.54,82.45
5/31/2014,26.38,0.77,82.81
6/1/2014,26.24,4.92,87.13
6/2/2014,26.03,5.08,91.62
6/3/2014,26.23,2.35,86.82
6/4/2014,26.48,0.9,85.29
6/5/2014,26.6,0.95,84.44
6/6/2014,26.54,2.91,85
6/7/2014,26.62,4.79,85.74
6/8/2014,26.62,2.99,84.98
6/9/2014,26.68,3.94,86.02
6/10/2014,26.63,6.39,88.39
6/11/2014,26.11,6.84,88.18
6/12/2014,26.14,0.6,82.91
6/13/2014,26.22,0.82,82.97
6/14/2014,26.13,5.56,85.01
6/15/2014,25.87,8.8,84.9
6/16/2014,25.78,3.42,84.19
6/17/2014,26.11,0.47,84.06
6/18/2014,26.26,1.68,83.93
6/19/2014,26.07,1.02,84.03
6/20/2014,25.24,31.1,86.43
6/21/2014,25.54,6.59,82.46
6/22/2014,26.27,8.13,83.57
6/23/2014,25.32,4.22,83.88
6/24/2014,25.81,3.52,84.22
6/25/2014,25.94,2.24,84.81
6/26/2014,25.8,2.38,85.07
6/27/2014,25.59,1.74,81.89
6/28/2014,25.58,0.26,80.86
6/29/2014,25.42,0.41,81.33
6/30/2014,25.68,1.37,82.95
7/1/2014,25.56,2.63,84.07
7/2/2014,25.71,2.78,84.91
7/3/2014,25.7,1.24,84.38
7/4/2014,25.93,0.29,82.76
7/5/2014,25.9,0.55,81.8
7/6/2014,25.29,0.1,80.69
7/7/2014,25.38,0.05,80.25
7/8/2014,25.53,0.62,81.86
7/9/2014,25.34,1.25,83.76
7/10/2014,25.42,0.88,82.57
7/11/2014,25.14,1.35,85.3
7/12/2014,25.75,0.81,83.83
7/13/2014,26.53,0.44,80.96
7/14/2014,26.36,1.37,81.17
7/15/2014,25.24,3.5,86.75
7/16/2014,25.79,2.65,82.17
7/17/2014,25.19,3.39,85.07
7/18/2014,25.71,4.69,84.45
7/19/2014,25.84,3.45,86.04
7/20/2014,25.44,14.73,90.05
7/21/2014,25.62,2.19,83.2
7/22/2014,25.3,0.01,78.07
7/23/2014,25.03,1.39,77.97
7/24/2014,25.23,0.41,77.22
7/25/2014,25.53,0.07,79.01
7/26/2014,25.44,0.01,79.97
7/27/2014,25.26,0.01,77.62
7/28/2014,24.87,0,76.17
7/29/2014,25.07,0,78.18
7/30/2014,25.54,0,77.85
7/31/2014,25.91,0.1,78.99
8/1/2014,25.8,0.35,80.3
8/2/2014,25.9,2.16,81.06
8/3/2014,25.94,1.32,80.9
8/4/2014,26,0.5,80.73
8/5/2014,25.74,0.1,77.32
8/6/2014,25.5,0.04,75.89
8/7/2014,25.91,2.67,81.34
8/8/2014,25.77,1.34,80.11
8/9/2014,25.27,5.95,84.09
8/10/2014,25.09,0.1,77
8/11/2014,25.15,0.32,74.91
8/12/2014,25.31,0.04,74.69
8/13/2014,25.32,0.07,73.95
8/14/2014,25.65,0.01,73.53
8/15/2014,25.66,0.09,72.71
8/16/2014,25.22,0.73,77.25
8/17/2014,25.38,0.54,78.09
8/18/2014,25.9,0.19,74.8
8/19/2014,25.79,0.29,76.46
8/20/2014,25.74,0.8,75.64
8/21/2014,26.14,0.02,75.32
8/22/2014,26.03,0,68.92
8/23/2014,25.79,0,68.68
8/24/2014,25.64,0,68.32
8/25/2014,25.45,0.07,65.3
8/26/2014,25.86,0.28,73.37
8/27/2014,26.13,0.42,70.65
8/28/2014,25.8,0.02,68.96
8/29/2014,25.88,0.01,70.79
8/30/2014,25.84,0,69.39
8/31/2014,25.75,0,63.63
9/1/2014,25.91,0,66.2
9/2/2014,25.71,0,65.97
9/3/2014,25.29,0,63.72
9/4/2014,25.86,0,68.87
9/5/2014,26.34,0,63.23
9/6/2014,26.1,0.01,63.22
9/7/2014,26.13,0,64.94
9/8/2014,25.82,0.11,68.93
9/9/2014,25.6,0,66.87
9/10/2014,25.93,0,66.33
9/11/2014,26.35,0,62.72
9/12/2014,26.39,0,64.79
9/13/2014,26.09,0,64.07
9/14/2014,25.76,0,63.06
9/15/2014,26,0,63.27
9/16/2014,26.58,0.01,69.26
9/17/2014,27.24,0.06,69.53
9/18/2014,27.45,0.04,64.39
9/19/2014,26.87,0.05,60.96
9/20/2014,26.39,0,62.94
9/21/2014,26.7,0,63.57
9/22/2014,26.88,0.22,62.08
9/23/2014,26.68,0.02,60.85
9/24/2014,26.83,0,57.03
9/25/2014,26.52,0,59.12
9/26/2014,26.85,0,63.78
9/27/2014,27.72,0,65.02
9/28/2014,27.45,0,62.31
9/29/2014,27.19,0,60.11
9/30/2014,27.13,0,59.62
10/1/2014,26.64,0,62.22
10/2/2014,26.67,0,62.08
10/3/2014,26.63,0,59.3
10/4/2014,26.34,0,62.27
10/5/2014,26.56,0,62.86
10/6/2014,26.97,0,62.82
10/7/2014,27.38,0,59
10/8/2014,27.3,0,57.88
10/9/2014,27.82,0,56.5
10/10/2014,28.09,0,51.92
10/11/2014,27.48,0,53.77
10/12/2014,28.14,0,55.56
10/13/2014,28.62,0.01,59.36
10/14/2014,28.93,0.3,63.49
10/15/2014,28.87,0.15,60.84
10/16/2014,28.1,0,63.6
10/17/2014,28.56,0.03,62.72
10/18/2014,28.61,1.45,65.44
10/19/2014,28.79,0.17,63.57
10/20/2014,29,1.22,61.71
10/21/2014,28.61,0.58,60.47
10/22/2014,28.03,0.02,58.46
10/23/2014,28.3,3.95,61.85
10/24/2014,28.32,0.52,62.54
10/25/2014,28.32,0.14,59.05
10/26/2014,27.97,0,58.55
10/27/2014,27.54,0,58.96
10/28/2014,28.33,0,56.46
10/29/2014,28.19,0.44,58.63
10/30/2014,28.19,0.12,54.23
10/31/2014,28.45,0,53.23
11/1/2014,28.06,0.01,55.79
11/2/2014,28.07,0.01,55.34
11/3/2014,28.28,0,57.99
11/4/2014,29.02,0.02,59.46
11/5/2014,29.21,0.27,60.66
11/6/2014,29.15,0.16,60.2
11/7/2014,28.83,1.67,64.28
11/8/2014,28.78,2.23,63.22
11/9/2014,28.73,3.49,64.82
11/10/2014,28.17,3.01,69.78
11/11/2014,28.3,0.22,61.61
11/12/2014,28.68,0.23,59.57
11/13/2014,29.26,0.31,60.36
11/14/2014,28.57,1.99,64.97
11/15/2014,27.36,4.39,73.29
11/16/2014,27.76,1.47,71.17
11/17/2014,27.98,6.59,70.55
11/18/2014,28.48,1.69,65.84
11/19/2014,28.47,2.31,66.55
11/20/2014,27.89,4.2,72.67
11/21/2014,27.94,4.11,72.4
11/22/2014,27.8,5.53,74.55
11/23/2014,28.46,4.04,73.15
11/24/2014,27.85,4.15,76.85
11/25/2014,29.32,2.39,66.17
11/26/2014,29.26,1.97,65.71
11/27/2014,29.18,1.35,67.09
11/28/2014,28.96,4.68,69.59
11/29/2014,28.48,5.36,72.28
11/30/2014,27.49,16.05,79.96
12/1/2014,27.46,8.21,78.5
12/2/2014,26.94,4.89,80.76
12/3/2014,26.32,11.78,80.72
12/4/2014,26.81,2.12,76.55
12/5/2014,26.08,9.75,83.49
12/6/2014,25.71,34.53,85.96
12/7/2014,26.24,8.95,82.66
12/8/2014,25.69,26.37,87.02
12/9/2014,25.25,19.94,89.21
12/10/2014,25.14,18.19,86.22
12/11/2014,25.64,7.36,84.16
12/12/2014,25.97,5.06,85.71
12/13/2014,26.62,0.44,82.04
12/14/2014,27.58,1.33,76.37
12/15/2014,27.55,1.01,78.66
12/16/2014,26.41,2.78,84.98
12/17/2014,26.69,8.53,81.11
12/18/2014,27.08,5.57,80.38
12/19/2014,26.51,6.49,85.3
12/20/2014,27,1.39,81.73
12/21/2014,27.05,0.79,78.77
12/22/2014,27.54,4.95,76.97
12/23/2014,27.97,4.61,76.06
12/24/2014,27.42,4.53,77.59
12/25/2014,26.65,7.98,86.03
12/26/2014,26.97,8.12,83.46
12/27/2014,26.74,13.49,84.21
12/28/2014,26.32,9.64,87.14
12/29/2014,25.87,46.35,89.82
12/30/2014,25.23,24.55,90.23
12/31/2014,25.52,22.6,90.53
1/1/2015,25.62,22.3,88.32
1/2/2015,25.43,22.76,89.74
1/3/2015,25.11,39.28,91.23
1/4/2015,25.02,17.98,89.21
1/5/2015,25.13,19.92,90.24
1/6/2015,25.03,20.55,90.58
1/7/2015,25.32,13.82,89.62
1/8/2015,25.61,8.57,88.15
1/9/2015,25.46,12.03,89.13
1/10/2015,25.65,11.25,86.77
1/11/2015,25.65,6,84.96
1/12/2015,25.77,5.15,83.81
1/13/2015,26.18,1.8,81.64
1/14/2015,26.06,4.29,84.19
1/15/2015,25.82,14.87,86.52
1/16/2015,25.01,19.18,90.07
1/17/2015,25.46,1.92,86.14
1/18/2015,25.7,10.02,84.96
1/19/2015,25.42,20.62,87.21
1/20/2015,25.13,11.9,89.12
1/21/2015,25.19,4.36,87.52
1/22/2015,25.4,17.7,87.82
1/23/2015,25.1,11.73,87.53
1/24/2015,25.98,1.72,84.6
1/25/2015,26.2,4.12,84.37
1/26/2015,25.42,27.83,89.63
1/27/2015,25.48,25.59,88.37
1/28/2015,25.29,25.61,89.64
1/29/2015,25.56,9.49,86.92
1/30/2015,25.67,9.06,86.39
1/31/2015,24.82,21.11,91.38
2/1/2015,25.11,3.96,84.24
2/2/2015,25.59,4.65,85.62
2/3/2015,25.48,10.25,87.73
2/4/2015,25.39,12.67,87.83
2/5/2015,25.36,8.54,86.01
2/6/2015,25.37,6.61,84.22
2/7/2015,25.99,3.29,82.41
2/8/2015,25.07,3.31,88.04
2/9/2015,26.69,21.92,82.25
2/10/2015,26.38,5.02,83.19
2/11/2015,25.4,17.86,89.61
2/12/2015,24.6,12.64,92.16
2/13/2015,24.89,15.61,87.32
2/14/2015,25.13,7.62,85.37
2/15/2015,25.68,0.92,81.65
2/16/2015,25.76,4.51,85.48
2/17/2015,26.11,6.59,83.65
2/18/2015,26,2,84.12
2/19/2015,26.05,13.27,85.93
2/20/2015,24.66,30.87,91.66
2/21/2015,25.37,13.07,86.89
2/22/2015,26.05,2.4,84.78
2/23/2015,25.71,9.02,91.1
2/24/2015,25.08,13.34,87.87
2/25/2015,25.35,0.12,83.48
2/26/2015,26,0.41,82.16
2/27/2015,26.41,0.4,83.11
2/28/2015,26.46,2.06,83.44
3/1/2015,26.21,4.73,83.59
3/2/2015,25.2,18.45,88.17
3/3/2015,24.55,54.22,90.8
3/4/2015,25.09,6.01,87.32
3/5/2015,24.7,11.41,87.81
3/6/2015,24.56,18.42,89.64
3/7/2015,25.09,3.3,82.88
3/8/2015,25.74,0.28,80.55
3/9/2015,25.95,3.55,84.61
3/10/2015,26.29,1.6,82.26
3/11/2015,26.23,2.41,82.12
3/12/2015,26.01,3.24,82.92
3/13/2015,26.12,3.13,82.99
3/14/2015,26.61,1.06,81
3/15/2015,26.07,3.74,84.22
3/16/2015,25.02,2.98,87.56
3/17/2015,25.61,4.91,84.67
3/18/2015,26.89,1.26,77.57
3/19/2015,26.72,1.34,82.94
3/20/2015,27.04,4.91,80.25
3/21/2015,27.15,1.77,78.79
3/22/2015,26.48,9.95,84.55
3/23/2015,26.04,3.21,84.19
3/24/2015,27.1,1.04,78.44
3/25/2015,27.02,2.38,81.19
3/26/2015,27.03,0.81,80.15
3/27/2015,27.23,0.82,78.96
3/28/2015,27.12,1.32,80.4
3/29/2015,27.34,4.04,80.55
3/30/2015,27.55,6.31,79.34
3/31/2015,27.1,13.46,83.37
4/1/2015,27.07,5.24,81.9
4/2/2015,27.16,25.07,81.74
4/3/2015,27.33,19.03,77.3
4/4/2015,26.8,3.19,79.1
4/5/2015,26.52,1.98,81.73
4/6/2015,26.15,10.63,83.24
4/7/2015,26.71,0.67,78.02
4/8/2015,27.3,0.11,75.92
4/9/2015,26.98,1.93,78
4/10/2015,26.71,4.73,81.17
4/11/2015,26.88,4.77,82.19
4/12/2015,26.07,34.34,88.75
4/13/2015,25.01,23.82,88.76
4/14/2015,26.56,0.58,76.48
4/15/2015,26.79,0.43,78.34
4/16/2015,26.34,4.89,85
4/17/2015,26.09,2.12,84.11
4/18/2015,27.2,0.33,76.92
4/19/2015,27.28,0.58,76.52
4/20/2015,27.31,0.46,78.24
4/21/2015,26.24,1.42,84.73
4/22/2015,27.36,0.53,76.5
4/23/2015,27.37,3.61,77.96
4/24/2015,26.65,11.87,82.14
4/25/2015,25.93,16.88,84.33
4/26/2015,25.22,23.4,87.03
4/27/2015,26.53,1.64,80.95
4/28/2015,26.97,2.03,80.03
4/29/2015,26.7,2.03,82.75
4/30/2015,26.56,3.71,83.32
5/1/2015,26.29,1.61,81.73
5/2/2015,25.45,5.79,87.87
5/3/2015,25.46,2.29,88.35
5/4/2015,26.13,3.48,85.7
5/5/2015,25.97,12.28,85.31
5/6/2015,26.48,0.24,77.83
5/7/2015,26.16,0.59,78.4
5/8/2015,26.22,0.08,80.51
5/9/2015,26.28,0.91,82.88
5/10/2015,26.22,0.79,84.1
5/11/2015,26.71,0.54,83.19
5/12/2015,26.45,4.05,87.54
5/13/2015,26.71,2.45,83.67
5/14/2015,26.56,0.41,80.66
5/15/2015,26.2,0.04,76.74
5/16/2015,25.96,0.08,75.92
5/17/2015,26.12,0.14,78.58
5/18/2015,26.19,0.46,81.58
5/19/2015,26.35,0.38,81.52
5/20/2015,26.28,0.55,81.06
5/21/2015,26.32,0.06,81.77
5/22/2015,26.61,0.35,80.59
5/23/2015,26.4,0.58,78.73
5/24/2015,26.37,0.03,78.59
5/25/2015,26.4,0.11,80.57
5/26/2015,26.53,0.13,80.14
5/27/2015,26.6,0.13,78.47
5/28/2015,26.09,0.73,84.76
5/29/2015,26.16,2.16,83.38
5/30/2015,26,2.64,86.48
5/31/2015,26.23,1.84,83.76
6/1/2015,26.36,9.47,84.41
6/2/2015,26.56,16.4,83.39
6/3/2015,26.05,6.71,85.48
6/4/2015,25.97,8.74,88.58
6/5/2015,26.23,1.44,85.35
6/6/2015,26.43,1.32,85.01
6/7/2015,26.25,5.42,89.23
6/8/2015,26.05,4.93,87.97
6/9/2015,25.75,3.11,87.14
6/10/2015,25.85,2,84.18
6/11/2015,25.91,2.65,83.82
6/12/2015,25.78,1.08,82.77
6/13/2015,25.58,0.42,81.76
6/14/2015,25.58,0.42,80.34
6/15/2015,25.7,0.18,78.63
6/16/2015,25.76,0.38,80.53
6/17/2015,25.87,0.14,80.7
6/18/2015,25.75,0.1,79.86
6/19/2015,25.41,1.56,80.49
6/20/2015,25.4,0.4,78.97
6/21/2015,25.85,0.08,79.13
6/22/2015,25.77,0.09,77.41
6/23/2015,25.28,3.38,82.9
6/24/2015,25.34,1.18,82.93
6/25/2015,25.33,1.25,83.67
6/26/2015,25.51,0.53,81.35
6/27/2015,25.74,0.01,78.68
6/28/2015,25.67,0.03,78.29
6/29/2015,25.71,0.05,77.49
6/30/2015,25.71,0.02,75.42
7/1/2015,25.5,0.03,76.49
7/2/2015,25.41,0.02,75.23
7/3/2015,25.08,0,74.93
7/4/2015,24.8,0,76.89
7/5/2015,25.28,0.03,77.03
7/6/2015,25.42,0,74.69
7/7/2015,25.37,0,73.14
7/8/2015,25.78,0,72.29
7/9/2015,25.93,0,77.46
7/10/2015,26.14,0.01,78.4
7/11/2015,26.1,0.01,76.54
7/12/2015,26.05,0,76.77
7/13/2015,26.24,0.01,77.03
7/14/2015,25.57,0,72.39
7/15/2015,25.47,0.02,74.66
7/16/2015,25.98,0.09,77.69
7/17/2015,26.2,0.22,76.36
7/18/2015,25.92,0.06,75.36
7/19/2015,25.83,0.04,74.04
7/20/2015,25.81,0.04,72.97
7/21/2015,25.94,0.07,73.13
7/22/2015,26.41,0.4,74.84
7/23/2015,26.19,0.41,73.93
7/24/2015,25.76,0.2,71.65
7/25/2015,26.02,1.12,76.26
7/26/2015,26.13,0.89,76.02
7/27/2015,26.11,0.55,74.79
7/28/2015,26.14,0.71,74.09
7/29/2015,25.9,0.63,73.67
7/30/2015,25.89,1.84,75.01
7/31/2015,26.08,0.11,72.49
8/1/2015,25.97,0.08,70.19
8/2/2015,25.57,0.2,70.95
8/3/2015,25.4,0.05,68.96
8/4/2015,25.4,0.03,70.1
8/5/2015,25.63,0,67.62
8/6/2015,25.41,0,66.13
8/7/2015,25.54,0,69.29
8/8/2015,25.88,0,70.36
8/9/2015,26.32,0,71.29
8/10/2015,26.29,0.01,73.19
8/11/2015,26.55,0.02,72.01
8/12/2015,26.51,0.15,71.52
8/13/2015,26.31,0.47,74.5
8/14/2015,25.67,0.07,72.45
8/15/2015,25.33,0,66.39
8/16/2015,25.06,0,65.68
8/17/2015,25.56,0.03,71.65
8/18/2015,25.01,0,66.41
8/19/2015,25.31,0,65.12
8/20/2015,25.56,0,65.9
8/21/2015,25.63,0,65.66
8/22/2015,25.83,0.02,70.16
8/23/2015,26.12,0.04,72.08
8/24/2015,26.37,0.32,72.73
8/25/2015,26.67,0.18,69.31
8/26/2015,26.72,0.02,67.88
8/27/2015,26.67,0.16,71.11
8/28/2015,26.85,0.49,68.3
8/29/2015,25.88,0.04,70.14
8/30/2015,25.51,0,69.19
8/31/2015,25.97,0,66.51
9/1/2015,26.11,0,67.46
9/2/2015,26.33,0,65.79
9/3/2015,25.93,0,66.37
9/4/2015,26.02,0,66.97
9/5/2015,26.3,0,65.55
9/6/2015,26.38,0,63.43
9/7/2015,25.87,0,58.79
9/8/2015,25.71,0,59.08
9/9/2015,25.84,0.01,67
9/10/2015,26.58,0.2,67.28
9/11/2015,26.48,0.97,65.23
9/12/2015,26.47,0.13,62.28
9/13/2015,26.21,0,59.46
9/14/2015,26.55,0,61.65
9/15/2015,26.54,0,63.48
9/16/2015,27.16,0,64.92
9/17/2015,27.3,0,62.85
9/18/2015,27.09,0,63.61
9/19/2015,27.21,0,64.15
9/20/2015,27.69,0.01,62.76
9/21/2015,27.2,0,59.79
9/22/2015,27.38,0,53.97
9/23/2015,27.03,0,58.73
9/24/2015,26.82,0,63.49
9/25/2015,26.88,0,63.93
9/26/2015,27.13,0,62.83
9/27/2015,27.2,0,61.82
9/28/2015,27.4,0,61.54
9/29/2015,27.63,0.01,62.81
9/30/2015,27.36,0,60.57
10/1/2015,27.55,0.03,61.06
10/2/2015,27.33,0.02,63.04
10/3/2015,27.4,0.03,60.99
10/4/2015,27.74,0.01,62.16
10/5/2015,27.55,0.11,61.31
10/6/2015,27.36,0.01,60.06
10/7/2015,27.46,0,60.06
10/8/2015,27.27,0.06,60.41
10/9/2015,27.61,0.12,60.81
10/10/2015,27.76,0.6,66.01
10/11/2015,27.94,0.03,60.39
10/12/2015,27.51,0,59.55
10/13/2015,27.32,0,58.27
10/14/2015,26.93,0,58.08
10/15/2015,27.02,0,61.67
10/16/2015,27.16,0,56.61
10/17/2015,27.12,0,61.94
10/18/2015,27.11,0,58.63
10/19/2015,27.48,0,59.91
10/20/2015,27.41,0,63
10/21/2015,27.82,0,61.98
10/22/2015,28.03,0,59.4
10/23/2015,27.68,0,63.1
10/24/2015,28.1,0.04,64.27
10/25/2015,28.77,0.2,63.76
10/26/2015,29.12,0.29,65.53
10/27/2015,28.87,0.77,61.83
10/28/2015,28.46,0.87,64
10/29/2015,28.72,1.77,65.5
10/30/2015,28.63,1.76,62.44
10/31/2015,28.27,4.1,66.64
11/1/2015,28.85,1.71,62.9
11/2/2015,28.88,0.42,63.28
11/3/2015,28.72,0.09,61.91
11/4/2015,28.76,1,60.58
11/5/2015,28.56,2.68,67.46
11/6/2015,28.21,2.27,70.93
11/7/2015,29.03,0.39,63.57
11/8/2015,29.56,0.41,60.46
11/9/2015,28.62,6.54,70.25
11/10/2015,28.55,3.24,70.01
11/11/2015,28.67,2.03,69.19
11/12/2015,28.9,1.59,66.65
11/13/2015,29.22,0.96,63.56
11/14/2015,28.93,5.97,67.6
11/15/2015,27.86,6.69,75.01
11/16/2015,28.45,4.65,71.25
11/17/2015,27.77,8.1,76.51
11/18/2015,28.5,2.37,69.51
11/19/2015,27.75,3.47,72.8
11/20/2015,28.5,0.6,64.59
11/21/2015,28.48,0.37,67.72
11/22/2015,28.91,0.39,62.56
11/23/2015,28.69,0.05,62.96
11/24/2015,28.85,0.05,65.02
11/25/2015,29.57,0.6,63.58
11/26/2015,28.67,1.59,70.8
11/27/2015,28.29,8.14,73.62
11/28/2015,28.04,9.68,75.78
11/29/2015,28.05,11.05,77.36
11/30/2015,28.85,4.03,70.94
12/1/2015,29.11,2.78,71.18
12/2/2015,27.6,3.35,80.47
12/3/2015,27.73,3.01,76.41
12/4/2015,27.93,1.25,75.25
12/5/2015,28.07,1.65,75.32
12/6/2015,27.64,3.08,78.39
12/7/2015,27.94,1.89,75.63
12/8/2015,28.58,2.47,72.44
12/9/2015,29.23,2.29,70.43
12/10/2015,29.34,1.23,70.56
12/11/2015,29.09,1.56,73.13
12/12/2015,27.84,6.22,79.43
12/13/2015,27.05,12.71,83.58
12/14/2015,27.14,19.45,81.47
12/15/2015,25.83,39.39,91.83
12/16/2015,25.66,17.54,88.43
12/17/2015,25.86,36.02,85.64
12/18/2015,25.3,51.41,89.56
12/19/2015,25.85,46.98,87.35
12/20/2015,25.51,32.53,86.46
12/21/2015,25.56,9.02,83.59
12/22/2015,26.87,1.42,73.23
12/23/2015,26.69,6.13,84.42
12/24/2015,26.12,13.64,87.69
12/25/2015,26.02,40.12,84.4
12/26/2015,26.74,1.49,79.53
12/27/2015,26.95,1.4,81.53
12/28/2015,26.53,2.92,86.78
12/29/2015,26.45,3.17,85.04
12/30/2015,26.63,3.39,82.86
12/31/2015,27.3,6.97,79.82
1/1/2016,27.69,1.56,78.94
1/2/2016,27.61,0.45,78.85
1/3/2016,27.57,3.04,77.8
1/4/2016,28.02,2.88,74.34
1/5/2016,27.37,0.32,80.23
1/6/2016,27.92,0.17,75.8
1/7/2016,28.2,0.15,74.75
1/8/2016,28.57,0.07,72.85
1/9/2016,28.49,0.14,73.78
1/10/2016,28.43,0.15,74.58
1/11/2016,28.2,10.67,75.78
1/12/2016,28.11,9.11,74.55
1/13/2016,28.19,3.41,75.32
1/14/2016,28.15,4.13,77.18
1/15/2016,28.32,9.79,76.77
1/16/2016,28.16,5.14,79.01
1/17/2016,28.22,4.55,77.54
1/18/2016,27.07,1.65,84.51
1/19/2016,26.86,16.75,80.3
1/20/2016,27.65,3.89,77.42
1/21/2016,26.74,28.02,88.22
1/22/2016,25.26,44.02,89.81
1/23/2016,27.45,10.35,75
1/24/2016,25.73,34.58,87.79
1/25/2016,25.51,21.96,85.34
1/26/2016,25.95,3.42,82.58
1/27/2016,27.05,0.56,80.25
1/28/2016,27.32,0.52,84.04
1/29/2016,27.01,0.44,85.1
1/30/2016,27.55,1.13,80.62
1/31/2016,27.18,2.98,84.3
2/1/2016,26.78,8.24,86.26
2/2/2016,26.47,13.99,85.31
2/3/2016,26.91,23.51,80.74
2/4/2016,26.23,6.76,86.19
2/5/2016,26.61,2.76,83.23
2/6/2016,26.71,3.74,84.94
2/7/2016,27.11,10.2,83.79
2/8/2016,26.86,13.35,85.23
2/9/2016,27.28,3.62,81.84
2/10/2016,26.63,11.58,87
2/11/2016,26.42,27.71,87.94
2/12/2016,26,34.98,85.68
2/13/2016,26.71,0.35,81.06
2/14/2016,27.01,0.51,81.29
2/15/2016,27.13,1.76,82.54
2/16/2016,26.98,13.8,83.03
2/17/2016,26.18,11.02,86.66
2/18/2016,27.3,3.34,79.2
2/19/2016,27.48,1.36,79.2
2/20/2016,27.68,1.24,79.24
2/21/2016,27.37,10.84,81.99
2/22/2016,26.94,4.95,84.77
2/23/2016,26.78,7.84,85.27
2/24/2016,26.54,5.55,84.71
2/25/2016,26.55,15.26,84.59
2/26/2016,26.09,27.74,86.41
2/27/2016,26.81,11.72,84.53
2/28/2016,26.58,7.16,87.61
2/29/2016,26.28,14.68,86.4
3/1/2016,26.49,8.85,84.94
3/2/2016,26.43,9.23,85.92
3/3/2016,26.24,2.16,86.95
3/4/2016,27.39,1.12,82.18
3/5/2016,27.14,1.43,83.66
3/6/2016,27.24,4.07,81.45
3/7/2016,28.16,1.34,74.69
3/8/2016,28.06,0.2,78.49
3/9/2016,28.07,0.29,79.21
3/10/2016,27.71,0.96,82.59
3/11/2016,27.7,2.16,82.74
3/12/2016,26.39,3.7,86.88
3/13/2016,27.38,1.91,79.73
3/14/2016,27.26,4.66,82.15
3/15/2016,26.47,6.35,87.42
3/16/2016,27.02,11.23,85.72
3/17/2016,26.53,12.18,88.66
3/18/2016,26.85,1.98,84.28
3/19/2016,27.55,2.54,82.34
3/20/2016,28.13,2.37,78.88
3/21/2016,27.83,2.86,80.73
3/22/2016,28.13,2.35,78.64
3/23/2016,28.06,14.6,79.73
3/24/2016,27.37,5.62,80.81
3/25/2016,28.04,3.24,76.18
3/26/2016,27.88,9.91,77.92
3/27/2016,27.23,8.56,81.46
3/28/2016,27.49,2.98,81.19
3/29/2016,26.81,25.86,87.51
3/30/2016,27.2,11.94,82.3
3/31/2016,26.93,16.79,83.21
4/1/2016,27.12,13.63,79.79
4/2/2016,27.64,2.36,77.97
4/3/2016,27.22,5.02,81.94
4/4/2016,27.44,5.72,79.79
4/5/2016,27.28,4.38,81.51
4/6/2016,26.98,3.59,84.52
