LAT,LON,DATE,T2M,PRECTOT,RH2M
-4.96019,119.56881,9/8/2013,26.27,0.12,70.68
-4.96019,119.56881,9/9/2013,26.31,0.07,69.08
-4.96019,119.56881,9/10/2013,26.53,0.32,72.34
-4.96019,119.56881,9/11/2013,26.57,0.3,73.93
-4.96019,119.56881,9/12/2013,26.51,1.01,75.49
-4.96019,119.56881,9/13/2013,26.75,0.15,71.64
-4.96019,119.56881,9/14/2013,26.71,0.23,70.99
-4.96019,119.56881,9/15/2013,26.71,0.88,72.47
-4.96019,119.56881,9/16/2013,26.78,1.5,75.2
-4.96019,119.56881,9/17/2013,27.03,2.5,72.67
-4.96019,119.56881,9/18/2013,26.66,0.1,70.83
-4.96019,119.56881,9/19/2013,26.91,0,67.09
-4.96019,119.56881,9/20/2013,26.97,0,66.34
-4.96019,119.56881,9/21/2013,26.91,0,65.81
-4.96019,119.56881,9/22/2013,26.72,0,69.5
-4.96019,119.56881,9/23/2013,27.15,0,70.01
-4.96019,119.56881,9/24/2013,27.22,0,67.44
-4.96019,119.56881,9/25/2013,27.17,0,63.84
-4.96019,119.56881,9/26/2013,27.29,0,64.71
-4.96019,119.56881,9/27/2013,27.41,0,64.58
-4.96019,119.56881,9/28/2013,27.52,0.34,67.07
-4.96019,119.56881,9/29/2013,27.77,0.24,65.34
-4.96019,119.56881,9/30/2013,27.61,0.12,66.28
-4.96019,119.56881,10/1/2013,27.44,0.22,69.16
-4.96019,119.56881,10/2/2013,27.68,0.07,65.98
-4.96019,119.56881,10/3/2013,27.91,0.01,66.34
-4.96019,119.56881,10/4/2013,27.67,0.18,68.24
-4.96019,119.56881,10/5/2013,28.06,0.18,62.33
-4.96019,119.56881,10/6/2013,28,0.16,64.26
-4.96019,119.56881,10/7/2013,27.47,0.1,63.84
-4.96019,119.56881,10/8/2013,27.73,0.07,60.53
-4.96019,119.56881,10/9/2013,28.27,0,62.21
-4.96019,119.56881,10/10/2013,28.52,0.02,62.64
-4.96019,119.56881,10/11/2013,28.76,0.02,58.97
-4.96019,119.56881,10/12/2013,28.59,0.03,63.32
-4.96019,119.56881,10/13/2013,28.36,0.27,63.82
-4.96019,119.56881,10/14/2013,28.1,0.95,66.09
-4.96019,119.56881,10/15/2013,26.95,1.45,75.87
-4.96019,119.56881,10/16/2013,27.24,6.54,77.17
-4.96019,119.56881,10/17/2013,27.44,2.5,77.1
-4.96019,119.56881,10/18/2013,28.14,0.94,69.28
-4.96019,119.56881,10/19/2013,28.23,0.31,67.19
-4.96019,119.56881,10/20/2013,28.37,0.25,65.69
-4.96019,119.56881,10/21/2013,28.36,0.72,68.45
-4.96019,119.56881,10/22/2013,28.5,0.86,66.27
-4.96019,119.56881,10/23/2013,28.46,0.98,66.9
-4.96019,119.56881,10/24/2013,29.09,0.48,61.86
-4.96019,119.56881,10/25/2013,28.95,0.3,63.06
-4.96019,119.56881,10/26/2013,28.77,0.31,64.46
-4.96019,119.56881,10/27/2013,27.49,1.55,73.22
-4.96019,119.56881,10/28/2013,27.79,4.15,71.31
-4.96019,119.56881,10/29/2013,28.23,4.31,68.65
-4.96019,119.56881,10/30/2013,27.52,6.22,72.07
-4.96019,119.56881,10/31/2013,27.31,1.85,73.68
-4.96019,119.56881,11/1/2013,27.86,0.39,67.54
-4.96019,119.56881,11/2/2013,27.7,2.29,70.24
-4.96019,119.56881,11/3/2013,28.03,2.59,71.73
-4.96019,119.56881,11/4/2013,27.71,3.13,73.58
-4.96019,119.56881,11/5/2013,27.82,2.8,71.82
-4.96019,119.56881,11/6/2013,27.98,1.8,67.11
-4.96019,119.56881,11/7/2013,27.73,9.11,72.37
-4.96019,119.56881,11/8/2013,28.26,4.26,67.22
-4.96019,119.56881,11/9/2013,28.41,0.24,65.67
-4.96019,119.56881,11/10/2013,28.21,1.67,72.09
-4.96019,119.56881,11/11/2013,27.18,4.24,78.7
-4.96019,119.56881,11/12/2013,28.35,4.56,68.05
-4.96019,119.56881,11/13/2013,27.86,1.12,71.52
-4.96019,119.56881,11/14/2013,28.28,0.99,69.58
-4.96019,119.56881,11/15/2013,26.96,2.24,80.33
-4.96019,119.56881,11/16/2013,26.52,1.23,76.11
-4.96019,119.56881,11/17/2013,26.78,7.09,77.85
-4.96019,119.56881,11/18/2013,26.04,15.9,81.8
-4.96019,119.56881,11/19/2013,25.94,3.99,78.83
-4.96019,119.56881,11/20/2013,27.78,4.96,68.84
-4.96019,119.56881,11/21/2013,25.99,4.63,78.65
-4.96019,119.56881,11/22/2013,27.55,1.18,70.98
-4.96019,119.56881,11/23/2013,27.72,0.5,73.39
-4.96019,119.56881,11/24/2013,27.05,3.77,79.27
-4.96019,119.56881,11/25/2013,26.67,2.14,75.94
-4.96019,119.56881,11/26/2013,27.14,3.43,74.06
-4.96019,119.56881,11/27/2013,26.15,2.59,78.83
-4.96019,119.56881,11/28/2013,27.38,1.63,72.84
-4.96019,119.56881,11/29/2013,26.83,32.03,80.85
-4.96019,119.56881,11/30/2013,26.2,22.97,83.38
-4.96019,119.56881,12/1/2013,27.52,0.79,75.23
-4.96019,119.56881,12/2/2013,27.58,3.44,76.35
-4.96019,119.56881,12/3/2013,27.95,2.08,74.78
-4.96019,119.56881,12/4/2013,25.81,11.62,89.2
-4.96019,119.56881,12/5/2013,26.3,3.6,82.46
-4.96019,119.56881,12/6/2013,27.01,0.83,77.05
-4.96019,119.56881,12/7/2013,27,5.33,81.06
-4.96019,119.56881,12/8/2013,27.18,3.82,79.23
-4.96019,119.56881,12/9/2013,25.92,13.07,86.83
-4.96019,119.56881,12/10/2013,26.11,5.33,80.59
-4.96019,119.56881,12/11/2013,27.08,0.7,77.11
-4.96019,119.56881,12/12/2013,25.86,3.75,85.04
-4.96019,119.56881,12/13/2013,27.05,10.84,78.25
-4.96019,119.56881,12/14/2013,25.92,30.37,89.74
-4.96019,119.56881,12/15/2013,25.42,21.43,88.9
-4.96019,119.56881,12/16/2013,25.97,9.72,83.46
-4.96019,119.56881,12/17/2013,25.81,22.22,86.77
-4.96019,119.56881,12/18/2013,25.65,11.18,85.3
-4.96019,119.56881,12/19/2013,25.69,3.31,85.16
-4.96019,119.56881,12/20/2013,25.71,2.47,87.19
-4.96019,119.56881,12/21/2013,25.68,10.05,91.35
-4.96019,119.56881,12/22/2013,25.29,51.29,89.49
-4.96019,119.56881,12/23/2013,24.97,37.89,90.58
-4.96019,119.56881,12/24/2013,25.68,38.47,88.86
-4.96019,119.56881,12/25/2013,25.37,38.57,91.52
-4.96019,119.56881,12/26/2013,25.08,38.41,89.05
-4.96019,119.56881,12/27/2013,25.38,4.19,87.71
-4.96019,119.56881,12/28/2013,25.98,2.48,86.36
-4.96019,119.56881,12/29/2013,25.77,6.13,89.01
-4.96019,119.56881,12/30/2013,25.81,14,86.26
-4.96019,119.56881,12/31/2013,25.05,16.84,88.59
-4.96019,119.56881,1/1/2014,25.28,8.84,86.7
-4.96019,119.56881,1/2/2014,24.51,26.12,90.67
-4.96019,119.56881,1/3/2014,25.43,7.82,87.16
-4.96019,119.56881,1/4/2014,25.96,16.47,83.85
-4.96019,119.56881,1/5/2014,25.34,5.76,87.86
-4.96019,119.56881,1/6/2014,25.4,10.74,88.62
-4.96019,119.56881,1/7/2014,25.46,4.74,88.39
-4.96019,119.56881,1/8/2014,25.22,4.07,88.68
-4.96019,119.56881,1/9/2014,25.54,4.19,89.03
-4.96019,119.56881,1/10/2014,25.35,10.4,88.85
-4.96019,119.56881,1/11/2014,25.47,6.58,87.34
-4.96019,119.56881,1/12/2014,24.96,38.8,89.63
-4.96019,119.56881,1/13/2014,25.39,18.61,88.75
-4.96019,119.56881,1/14/2014,25.54,15.51,90.66
-4.96019,119.56881,1/15/2014,25.53,17.8,91.21
-4.96019,119.56881,1/16/2014,25.23,44.68,90.02
-4.96019,119.56881,1/17/2014,24.83,13.15,90.24
-4.96019,119.56881,1/18/2014,25.24,7.54,89.46
-4.96019,119.56881,1/19/2014,25.09,5.38,89.93
-4.96019,119.56881,1/20/2014,24.82,4.71,90.68
-4.96019,119.56881,1/21/2014,25.35,5.78,89.46
-4.96019,119.56881,1/22/2014,25.25,8.65,87.26
-4.96019,119.56881,1/23/2014,25.26,18.51,85.16
-4.96019,119.56881,1/24/2014,24.87,37.17,87.67
-4.96019,119.56881,1/25/2014,25.02,14.33,88.19
-4.96019,119.56881,1/26/2014,25.36,12.78,85.93
-4.96019,119.56881,1/27/2014,25.22,12.27,89.8
-4.96019,119.56881,1/28/2014,25.43,10.08,90.34
-4.96019,119.56881,1/29/2014,25.39,31.55,91.29
-4.96019,119.56881,1/30/2014,25.19,21.14,90.3
-4.96019,119.56881,1/31/2014,25.52,2.97,87.57
-4.96019,119.56881,2/1/2014,25.37,7.73,88.94
-4.96019,119.56881,2/2/2014,25.58,2.27,89.72
-4.96019,119.56881,2/3/2014,25.56,0.91,89.52
-4.96019,119.56881,2/4/2014,26.04,0.5,86.3
-4.96019,119.56881,2/5/2014,26.09,2.44,86.43
-4.96019,119.56881,2/6/2014,27.17,1.04,78.52
-4.96019,119.56881,2/7/2014,26.32,2.05,85.82
-4.96019,119.56881,2/8/2014,26.45,2.19,84.97
-4.96019,119.56881,2/9/2014,25.99,25.41,88.77
-4.96019,119.56881,2/10/2014,25.78,13.58,88.82
-4.96019,119.56881,2/11/2014,25.13,3.01,88.15
-4.96019,119.56881,2/12/2014,25.54,0.91,83.2
-4.96019,119.56881,2/13/2014,26.12,0.24,78.34
-4.96019,119.56881,2/14/2014,24.75,10.1,86.92
-4.96019,119.56881,2/15/2014,24.67,6.75,87.92
-4.96019,119.56881,2/16/2014,24.84,6.26,85.87
-4.96019,119.56881,2/17/2014,24.95,11.2,88.21
-4.96019,119.56881,2/18/2014,25.07,2.9,88.58
-4.96019,119.56881,2/19/2014,25.35,10.63,87.97
-4.96019,119.56881,2/20/2014,25.1,1.84,87.7
-4.96019,119.56881,2/21/2014,25.15,5.48,89.4
-4.96019,119.56881,2/22/2014,24.41,12.69,90.35
-4.96019,119.56881,2/23/2014,24.02,35.88,91.12
-4.96019,119.56881,2/24/2014,24.73,9.8,84.82
-4.96019,119.56881,2/25/2014,25.49,4.64,84.2
-4.96019,119.56881,2/26/2014,25.79,2.52,83.43
-4.96019,119.56881,2/27/2014,26.47,1.21,79.78
-4.96019,119.56881,2/28/2014,26.35,1.57,81.66
-4.96019,119.56881,3/1/2014,26.04,1.05,84.86
-4.96019,119.56881,3/2/2014,25.81,4.83,87.43
-4.96019,119.56881,3/3/2014,25.93,15.53,87.19
-4.96019,119.56881,3/4/2014,25.98,26.76,86.69
-4.96019,119.56881,3/5/2014,25.96,4.25,85.54
-4.96019,119.56881,3/6/2014,25.31,19.02,90.72
-4.96019,119.56881,3/7/2014,25.76,12.87,87.74
-4.96019,119.56881,3/8/2014,25.95,13.64,87.75
-4.96019,119.56881,3/9/2014,26.49,6.39,83.49
-4.96019,119.56881,3/10/2014,26.69,3.03,81.98
-4.96019,119.56881,3/11/2014,26.51,22.38,82.84
-4.96019,119.56881,3/12/2014,25.97,9.27,84.04
-4.96019,119.56881,3/13/2014,26.08,14.22,84.62
-4.96019,119.56881,3/14/2014,25.76,4.75,87.07
-4.96019,119.56881,3/15/2014,26.88,1.94,80.59
-4.96019,119.56881,3/16/2014,27.18,1.99,81.06
-4.96019,119.56881,3/17/2014,26.55,3.98,83.9
-4.96019,119.56881,3/18/2014,27.15,7.5,81.47
-4.96019,119.56881,3/19/2014,25.51,7.95,88.1
-4.96019,119.56881,3/20/2014,26.13,14.64,85.55
-4.96019,119.56881,3/21/2014,26.14,23.86,83.68
-4.96019,119.56881,3/22/2014,26.53,6.36,76.65
-4.96019,119.56881,3/23/2014,27.17,2.13,77.67
-4.96019,119.56881,3/24/2014,27.03,0.64,79.49
-4.96019,119.56881,3/25/2014,26.6,0.88,82.61
-4.96019,119.56881,3/26/2014,27.28,1.81,78.3
-4.96019,119.56881,3/27/2014,26.72,1.29,84.94
-4.96019,119.56881,3/28/2014,26.89,3.77,80.3
-4.96019,119.56881,3/29/2014,26.83,0.24,77.5
-4.96019,119.56881,3/30/2014,26.84,5.36,81.72
-4.96019,119.56881,3/31/2014,26.67,2.8,84.89
-4.96019,119.56881,4/1/2014,27.02,2.65,80
-4.96019,119.56881,4/2/2014,26.57,6.94,81.95
-4.96019,119.56881,4/3/2014,27.41,8.4,78.38
-4.96019,119.56881,4/4/2014,27.08,6.38,81.22
-4.96019,119.56881,4/5/2014,25.89,13.76,88.26
-4.96019,119.56881,4/6/2014,26.01,10.02,85.16
-4.96019,119.56881,4/7/2014,25.13,72.55,90.97
-4.96019,119.56881,4/8/2014,25.53,14.45,86.86
-4.96019,119.56881,4/9/2014,25.56,6.08,87.94
-4.96019,119.56881,4/10/2014,25.9,1.31,81.6
-4.96019,119.56881,4/11/2014,26.23,4,82.61
-4.96019,119.56881,4/12/2014,26.42,6.33,83.8
-4.96019,119.56881,4/13/2014,25.72,10.54,86.9
-4.96019,119.56881,4/14/2014,25.83,9.35,84.35
-4.96019,119.56881,4/15/2014,25.55,13.65,86.05
-4.96019,119.56881,4/16/2014,26.35,2.21,82.05
-4.96019,119.56881,4/17/2014,26.53,3.82,81.97
-4.96019,119.56881,4/18/2014,26.34,2.18,84.61
-4.96019,119.56881,4/19/2014,26.95,4.85,84.16
-4.96019,119.56881,4/20/2014,27.1,3.02,80.23
-4.96019,119.56881,4/21/2014,27.8,0.36,76.43
-4.96019,119.56881,4/22/2014,27.56,1.47,79.67
-4.96019,119.56881,4/23/2014,27.36,3.1,79.35
-4.96019,119.56881,4/24/2014,26.99,0.58,82.21
-4.96019,119.56881,4/25/2014,27.36,0.82,79.79
-4.96019,119.56881,4/26/2014,27.79,2.3,77.96
-4.96019,119.56881,4/27/2014,28.03,1.91,78
-4.96019,119.56881,4/28/2014,27.81,8.32,79.14
-4.96019,119.56881,4/29/2014,26.9,1.14,80.45
-4.96019,119.56881,4/30/2014,28.03,3.56,76.71
-4.96019,119.56881,5/1/2014,27.28,1.82,81.7
-4.96019,119.56881,5/2/2014,26.97,10.14,82.47
-4.96019,119.56881,5/3/2014,26.76,3.56,81.48
-4.96019,119.56881,5/4/2014,26.84,0.77,79.75
-4.96019,119.56881,5/5/2014,27.03,1.85,79.33
-4.96019,119.56881,5/6/2014,27.16,1.61,83.56
-4.96019,119.56881,5/7/2014,27.51,2.63,82.67
-4.96019,119.56881,5/8/2014,27.48,0.51,80.39
-4.96019,119.56881,5/9/2014,27.37,1.7,82.7
-4.96019,119.56881,5/10/2014,26.9,2.45,82.99
-4.96019,119.56881,5/11/2014,26.98,4.64,83.23
-4.96019,119.56881,5/12/2014,26.47,10.14,86.3
-4.96019,119.56881,5/13/2014,25.67,2.51,88.23
-4.96019,119.56881,5/14/2014,26.61,1.87,81.59
-4.96019,119.56881,5/15/2014,26.69,2.09,82.33
-4.96019,119.56881,5/16/2014,26.42,2.85,83.33
-4.96019,119.56881,5/17/2014,26.57,0.97,83.25
-4.96019,119.56881,5/18/2014,26.72,1.33,81.81
-4.96019,119.56881,5/19/2014,26.3,7.9,86.56
-4.96019,119.56881,5/20/2014,25.79,5.83,85.75
-4.96019,119.56881,5/21/2014,26.09,2.14,82.38
-4.96019,119.56881,5/22/2014,25.89,5.14,85.92
-4.96019,119.56881,5/23/2014,26.5,14.46,83.86
-4.96019,119.56881,5/24/2014,25.87,12.56,84.29
-4.96019,119.56881,5/25/2014,25.9,3.88,86.67
-4.96019,119.56881,5/26/2014,26.72,1.76,84.96
-4.96019,119.56881,5/27/2014,27.01,0.19,81.55
-4.96019,119.56881,5/28/2014,26.51,5.52,87.56
-4.96019,119.56881,5/29/2014,26.26,2.39,85.16
-4.96019,119.56881,5/30/2014,26.41,0.54,82.45
-4.96019,119.56881,5/31/2014,26.38,0.77,82.81
-4.96019,119.56881,6/1/2014,26.24,4.92,87.13
-4.96019,119.56881,6/2/2014,26.03,5.08,91.62
-4.96019,119.56881,6/3/2014,26.23,2.35,86.82
-4.96019,119.56881,6/4/2014,26.48,0.9,85.29
-4.96019,119.56881,6/5/2014,26.6,0.95,84.44
-4.96019,119.56881,6/6/2014,26.54,2.91,85
-4.96019,119.56881,6/7/2014,26.62,4.79,85.74
-4.96019,119.56881,6/8/2014,26.62,2.99,84.98
-4.96019,119.56881,6/9/2014,26.68,3.94,86.02
-4.96019,119.56881,6/10/2014,26.63,6.39,88.39
-4.96019,119.56881,6/11/2014,26.11,6.84,88.18
-4.96019,119.56881,6/12/2014,26.14,0.6,82.91
-4.96019,119.56881,6/13/2014,26.22,0.82,82.97
-4.96019,119.56881,6/14/2014,26.13,5.56,85.01
-4.96019,119.56881,6/15/2014,25.87,8.8,84.9
-4.96019,119.56881,6/16/2014,25.78,3.42,84.19
-4.96019,119.56881,6/17/2014,26.11,0.47,84.06
-4.96019,119.56881,6/18/2014,26.26,1.68,83.93
-4.96019,119.56881,6/19/2014,26.07,1.02,84.03
-4.96019,119.56881,6/20/2014,25.24,31.1,86.43
-4.96019,119.56881,6/21/2014,25.54,6.59,82.46
-4.96019,119.56881,6/22/2014,26.27,8.13,83.57
-4.96019,119.56881,6/23/2014,25.32,4.22,83.88
-4.96019,119.56881,6/24/2014,25.81,3.52,84.22
-4.96019,119.56881,6/25/2014,25.94,2.24,84.81
-4.96019,119.56881,6/26/2014,25.8,2.38,85.07
-4.96019,119.56881,6/27/2014,25.59,1.74,81.89
-4.96019,119.56881,6/28/2014,25.58,0.26,80.86
-4.96019,119.56881,6/29/2014,25.42,0.41,81.33
-4.96019,119.56881,6/30/2014,25.68,1.37,82.95
-4.96019,119.56881,7/1/2014,25.56,2.63,84.07
-4.96019,119.56881,7/2/2014,25.71,2.78,84.91
-4.96019,119.56881,7/3/2014,25.7,1.24,84.38
-4.96019,119.56881,7/4/2014,25.93,0.29,82.76
-4.96019,119.56881,7/5/2014,25.9,0.55,81.8
-4.96019,119.56881,7/6/2014,25.29,0.1,80.69
-4.96019,119.56881,7/7/2014,25.38,0.05,80.25
-4.96019,119.56881,7/8/2014,25.53,0.62,81.86
-4.96019,119.56881,7/9/2014,25.34,1.25,83.76
-4.96019,119.56881,7/10/2014,25.42,0.88,82.57
-4.96019,119.56881,7/11/2014,25.14,1.35,85.3
-4.96019,119.56881,7/12/2014,25.75,0.81,83.83
-4.96019,119.56881,7/13/2014,26.53,0.44,80.96
-4.96019,119.56881,7/14/2014,26.36,1.37,81.17
-4.96019,119.56881,7/15/2014,25.24,3.5,86.75
-4.96019,119.56881,7/16/2014,25.79,2.65,82.17
-4.96019,119.56881,7/17/2014,25.19,3.39,85.07
-4.96019,119.56881,7/18/2014,25.71,4.69,84.45
-4.96019,119.56881,7/19/2014,25.84,3.45,86.04
-4.96019,119.56881,7/20/2014,25.44,14.73,90.05
-4.96019,119.56881,7/21/2014,25.62,2.19,83.2
-4.96019,119.56881,7/22/2014,25.3,0.01,78.07
-4.96019,119.56881,7/23/2014,25.03,1.39,77.97
-4.96019,119.56881,7/24/2014,25.23,0.41,77.22
-4.96019,119.56881,7/25/2014,25.53,0.07,79.01
-4.96019,119.56881,7/26/2014,25.44,0.01,79.97
-4.96019,119.56881,7/27/2014,25.26,0.01,77.62
-4.96019,119.56881,7/28/2014,24.87,0,76.17
-4.96019,119.56881,7/29/2014,25.07,0,78.18
-4.96019,119.56881,7/30/2014,25.54,0,77.85
-4.96019,119.56881,7/31/2014,25.91,0.1,78.99
-4.96019,119.56881,8/1/2014,25.8,0.35,80.3
-4.96019,119.56881,8/2/2014,25.9,2.16,81.06
-4.96019,119.56881,8/3/2014,25.94,1.32,80.9
-4.96019,119.56881,8/4/2014,26,0.5,80.73
-4.96019,119.56881,8/5/2014,25.74,0.1,77.32
-4.96019,119.56881,8/6/2014,25.5,0.04,75.89
-4.96019,119.56881,8/7/2014,25.91,2.67,81.34
-4.96019,119.56881,8/8/2014,25.77,1.34,80.11
-4.96019,119.56881,8/9/2014,25.27,5.95,84.09
-4.96019,119.56881,8/10/2014,25.09,0.1,77
-4.96019,119.56881,8/11/2014,25.15,0.32,74.91
-4.96019,119.56881,8/12/2014,25.31,0.04,74.69
-4.96019,119.56881,8/13/2014,25.32,0.07,73.95
-4.96019,119.56881,8/14/2014,25.65,0.01,73.53
-4.96019,119.56881,8/15/2014,25.66,0.09,72.71
-4.96019,119.56881,8/16/2014,25.22,0.73,77.25
-4.96019,119.56881,8/17/2014,25.38,0.54,78.09
-4.96019,119.56881,8/18/2014,25.9,0.19,74.8
-4.96019,119.56881,8/19/2014,25.79,0.29,76.46
-4.96019,119.56881,8/20/2014,25.74,0.8,75.64
-4.96019,119.56881,8/21/2014,26.14,0.02,75.32
-4.96019,119.56881,8/22/2014,26.03,0,68.92
-4.96019,119.56881,8/23/2014,25.79,0,68.68
-4.96019,119.56881,8/24/2014,25.64,0,68.32
-4.96019,119.56881,8/25/2014,25.45,0.07,65.3
-4.96019,119.56881,8/26/2014,25.86,0.28,73.37
-4.96019,119.56881,8/27/2014,26.13,0.42,70.65
-4.96019,119.56881,8/28/2014,25.8,0.02,68.96
-4.96019,119.56881,8/29/2014,25.88,0.01,70.79
-4.96019,119.56881,8/30/2014,25.84,0,69.39
-4.96019,119.56881,8/31/2014,25.75,0,63.63
-4.96019,119.56881,9/1/2014,25.91,0,66.2
-4.96019,119.56881,9/2/2014,25.71,0,65.97
-4.96019,119.56881,9/3/2014,25.29,0,63.72
-4.96019,119.56881,9/4/2014,25.86,0,68.87
-4.96019,119.56881,9/5/2014,26.34,0,63.23
-4.96019,119.56881,9/6/2014,26.1,0.01,63.22
-4.96019,119.56881,9/7/2014,26.13,0,64.94
-4.96019,119.56881,9/8/2014,25.82,0.11,68.93
-4.96019,119.56881,9/9/2014,25.6,0,66.87
-4.96019,119.56881,9/10/2014,25.93,0,66.33
-4.96019,119.56881,9/11/2014,26.35,0,62.72
-4.96019,119.56881,9/12/2014,26.39,0,64.79
-4.96019,119.56881,9/13/2014,26.09,0,64.07
-4.96019,119.56881,9/14/2014,25.76,0,63.06
-4.96019,119.56881,9/15/2014,26,0,63.27
-4.96019,119.56881,9/16/2014,26.58,0.01,69.26
-4.96019,119.56881,9/17/2014,27.24,0.06,69.53
-4.96019,119.56881,9/18/2014,27.45,0.04,64.39
-4.96019,119.56881,9/19/2014,26.87,0.05,60.96
-4.96019,119.56881,9/20/2014,26.39,0,62.94
-4.96019,119.56881,9/21/2014,26.7,0,63.57
-4.96019,119.56881,9/22/2014,26.88,0.22,62.08
-4.96019,119.56881,9/23/2014,26.68,0.02,60.85
-4.96019,119.56881,9/24/2014,26.83,0,57.03
-4.96019,119.56881,9/25/2014,26.52,0,59.12
-4.96019,119.56881,9/26/2014,26.85,0,63.78
-4.96019,119.56881,9/27/2014,27.72,0,65.02
-4.96019,119.56881,9/28/2014,27.45,0,62.31
-4.96019,119.56881,9/29/2014,27.19,0,60.11
-4.96019,119.56881,9/30/2014,27.13,0,59.62
-4.96019,119.56881,10/1/2014,26.64,0,62.22
-4.96019,119.56881,10/2/2014,26.67,0,62.08
-4.96019,119.56881,10/3/2014,26.63,0,59.3
-4.96019,119.56881,10/4/2014,26.34,0,62.27
-4.96019,119.56881,10/5/2014,26.56,0,62.86
-4.96019,119.56881,10/6/2014,26.97,0,62.82
-4.96019,119.56881,10/7/2014,27.38,0,59
-4.96019,119.56881,10/8/2014,27.3,0,57.88
-4.96019,119.56881,10/9/2014,27.82,0,56.5
-4.96019,119.56881,10/10/2014,28.09,0,51.92
-4.96019,119.56881,10/11/2014,27.48,0,53.77
-4.96019,119.56881,10/12/2014,28.14,0,55.56
-4.96019,119.56881,10/13/2014,28.62,0.01,59.36
-4.96019,119.56881,10/14/2014,28.93,0.3,63.49
-4.96019,119.56881,10/15/2014,28.87,0.15,60.84
-4.96019,119.56881,10/16/2014,28.1,0,63.6
-4.96019,119.56881,10/17/2014,28.56,0.03,62.72
-4.96019,119.56881,10/18/2014,28.61,1.45,65.44
-4.96019,119.56881,10/19/2014,28.79,0.17,63.57
-4.96019,119.56881,10/20/2014,29,1.22,61.71
-4.96019,119.56881,10/21/2014,28.61,0.58,60.47
-4.96019,119.56881,10/22/2014,28.03,0.02,58.46
-4.96019,119.56881,10/23/2014,28.3,3.95,61.85
-4.96019,119.56881,10/24/2014,28.32,0.52,62.54
-4.96019,119.56881,10/25/2014,28.32,0.14,59.05
-4.96019,119.56881,10/26/2014,27.97,0,58.55
-4.96019,119.56881,10/27/2014,27.54,0,58.96
-4.96019,119.56881,10/28/2014,28.33,0,56.46
-4.96019,119.56881,10/29/2014,28.19,0.44,58.63
-4.96019,119.56881,10/30/2014,28.19,0.12,54.23
-4.96019,119.56881,10/31/2014,28.45,0,53.23
-4.96019,119.56881,11/1/2014,28.06,0.01,55.79
-4.96019,119.56881,11/2/2014,28.07,0.01,55.34
-4.96019,119.56881,11/3/2014,28.28,0,57.99
-4.96019,119.56881,11/4/2014,29.02,0.02,59.46
-4.96019,119.56881,11/5/2014,29.21,0.27,60.66
-4.96019,119.56881,11/6/2014,29.15,0.16,60.2
-4.96019,119.56881,11/7/2014,28.83,1.67,64.28
-4.96019,119.56881,11/8/2014,28.78,2.23,63.22
-4.96019,119.56881,11/9/2014,28.73,3.49,64.82
-4.96019,119.56881,11/10/2014,28.17,3.01,69.78
-4.96019,119.56881,11/11/2014,28.3,0.22,61.61
-4.96019,119.56881,11/12/2014,28.68,0.23,59.57
-4.96019,119.56881,11/13/2014,29.26,0.31,60.36
-4.96019,119.56881,11/14/2014,28.57,1.99,64.97
-4.96019,119.56881,11/15/2014,27.36,4.39,73.29
-4.96019,119.56881,11/16/2014,27.76,1.47,71.17
-4.96019,119.56881,11/17/2014,27.98,6.59,70.55
-4.96019,119.56881,11/18/2014,28.48,1.69,65.84
-4.96019,119.56881,11/19/2014,28.47,2.31,66.55
-4.96019,119.56881,11/20/2014,27.89,4.2,72.67
-4.96019,119.56881,11/21/2014,27.94,4.11,72.4
-4.96019,119.56881,11/22/2014,27.8,5.53,74.55
-4.96019,119.56881,11/23/2014,28.46,4.04,73.15
-4.96019,119.56881,11/24/2014,27.85,4.15,76.85
-4.96019,119.56881,11/25/2014,29.32,2.39,66.17
-4.96019,119.56881,11/26/2014,29.26,1.97,65.71
-4.96019,119.56881,11/27/2014,29.18,1.35,67.09
-4.96019,119.56881,11/28/2014,28.96,4.68,69.59
-4.96019,119.56881,11/29/2014,28.48,5.36,72.28
-4.96019,119.56881,11/30/2014,27.49,16.05,79.96
-4.96019,119.56881,12/1/2014,27.46,8.21,78.5
-4.96019,119.56881,12/2/2014,26.94,4.89,80.76
-4.96019,119.56881,12/3/2014,26.32,11.78,80.72
-4.96019,119.56881,12/4/2014,26.81,2.12,76.55
-4.96019,119.56881,12/5/2014,26.08,9.75,83.49
-4.96019,119.56881,12/6/2014,25.71,34.53,85.96
-4.96019,119.56881,12/7/2014,26.24,8.95,82.66
-4.96019,119.56881,12/8/2014,25.69,26.37,87.02
-4.96019,119.56881,12/9/2014,25.25,19.94,89.21
-4.96019,119.56881,12/10/2014,25.14,18.19,86.22
-4.96019,119.56881,12/11/2014,25.64,7.36,84.16
-4.96019,119.56881,12/12/2014,25.97,5.06,85.71
-4.96019,119.56881,12/13/2014,26.62,0.44,82.04
-4.96019,119.56881,12/14/2014,27.58,1.33,76.37
-4.96019,119.56881,12/15/2014,27.55,1.01,78.66
-4.96019,119.56881,12/16/2014,26.41,2.78,84.98
-4.96019,119.56881,12/17/2014,26.69,8.53,81.11
-4.96019,119.56881,12/18/2014,27.08,5.57,80.38
-4.96019,119.56881,12/19/2014,26.51,6.49,85.3
-4.96019,119.56881,12/20/2014,27,1.39,81.73
-4.96019,119.56881,12/21/2014,27.05,0.79,78.77
